"","X","State","Row.ID","Order.ID","Order_Date","Ship.Date","Ship_Mode","Customer.ID","Customer_Name","Segment","City","Region","Product_ID","Category","Sub_Category","Sales","Quantity","Discount","Profit","Latitude","Longitude","code"
"9173",9173,"Virginia",2467,"CA-2017-128755",2017-05-04,"5/8/2017","Standard Class","MK-18160","Mike Kennedy","Consumer","Newport News","South","OFF-PA-10000726","Office Supplies","Paper",9.11,1,0,4.0995,38.0033855,-79.4587861,51
"9174",9174,"Virginia",7847,"CA-2015-125976",2015-09-27,"10/2/2015","Standard Class","JK-15205","Jamie Kunitz","Consumer","Arlington","South","TEC-PH-10002496","Technology","Phones",1871.88,12,0,561.564,38.0033855,-79.4587861,51
"9175",9175,"Virginia",2581,"US-2014-155502",2014-01-26,"1/31/2014","Standard Class","SD-20485","Shirley Daniels","Home Office","Alexandria","South","OFF-PA-10003072","Office Supplies","Paper",19.44,3,0,9.3312,38.0033855,-79.4587861,51
"9176",9176,"Virginia",5002,"CA-2016-136126",2016-05-24,"5/24/2016","Same Day","EH-14125","Eugene Hildebrand","Home Office","Newport News","South","OFF-SU-10000898","Office Supplies","Supplies",69.5,5,0,20.155,38.0033855,-79.4587861,51
"9177",9177,"Virginia",1766,"CA-2016-110254",2016-08-04,"8/8/2016","Standard Class","ML-17755","Max Ludwig","Home Office","Suffolk","South","FUR-FU-10001591","Furniture","Furnishings",109.8,9,0,46.116,38.0033855,-79.4587861,51
"9178",9178,"Virginia",1765,"CA-2016-110254",2016-08-04,"8/8/2016","Standard Class","ML-17755","Max Ludwig","Home Office","Suffolk","South","OFF-LA-10004484","Office Supplies","Labels",4.13,1,0,1.8998,38.0033855,-79.4587861,51
"9179",9179,"Virginia",1131,"CA-2016-112102",2016-04-12,"4/16/2016","Standard Class","BD-11605","Brian Dahlen","Consumer","Springfield","South","OFF-PA-10000100","Office Supplies","Paper",40.99,1,0,20.0851,38.0033855,-79.4587861,51
"9180",9180,"Virginia",928,"CA-2015-115091",2015-10-05,"10/9/2015","Standard Class","JJ-15760","Joel Jenkins","Home Office","Springfield","South","OFF-AR-10000658","Office Supplies","Art",46.2,4,0,12.936,38.0033855,-79.4587861,51
"9181",9181,"Virginia",6590,"CA-2017-104731",2017-07-21,"7/27/2017","Standard Class","AM-10705","Anne McFarland","Consumer","Salem","South","OFF-SU-10003505","Office Supplies","Supplies",231.72,2,0,11.586,38.0033855,-79.4587861,51
"9182",9182,"Virginia",7925,"CA-2016-125843",2016-08-13,"8/16/2016","First Class","RF-19840","Roy Französisch","Consumer","Springfield","South","OFF-BI-10002309","Office Supplies","Binders",22.32,4,0,10.7136,38.0033855,-79.4587861,51
"9183",9183,"Virginia",1402,"CA-2016-159212",2016-11-01,"11/5/2016","Standard Class","KM-16375","Katherine Murray","Home Office","Salem","South","OFF-EN-10002230","Office Supplies","Envelopes",251.79,3,0,118.3413,38.0033855,-79.4587861,51
"9184",9184,"Virginia",5854,"US-2014-138835",2014-09-10,"9/14/2014","Standard Class","DA-13450","Dianna Arnett","Home Office","Virginia Beach","South","OFF-BI-10003314","Office Supplies","Binders",9.64,2,0,4.7236,38.0033855,-79.4587861,51
"9185",9185,"Virginia",995,"CA-2014-117639",2014-05-21,"5/25/2014","Standard Class","MW-18235","Mitch Willingham","Corporate","Virginia Beach","South","OFF-BI-10003925","Office Supplies","Binders",2715.93,7,0,1276.4871,38.0033855,-79.4587861,51
"9186",9186,"Virginia",929,"CA-2015-115091",2015-10-05,"10/9/2015","Standard Class","JJ-15760","Joel Jenkins","Home Office","Springfield","South","OFF-AP-10000696","Office Supplies","Appliances",28.84,2,0,9.5172,38.0033855,-79.4587861,51
"9187",9187,"Virginia",4640,"CA-2016-102162",2016-09-11,"9/16/2016","Standard Class","JF-15565","Jill Fjeld","Consumer","Newport News","South","TEC-CO-10001943","Technology","Copiers",1599.92,8,0,751.9624,38.0033855,-79.4587861,51
"9188",9188,"Virginia",790,"CA-2015-115938",2015-06-26,"6/30/2015","Standard Class","SA-20830","Sue Ann Reed","Consumer","Richmond","South","OFF-ST-10001321","Office Supplies","Storage",15.42,1,0,4.1634,38.0033855,-79.4587861,51
"9189",9189,"Virginia",5302,"CA-2016-113831",2016-05-30,"6/3/2016","Standard Class","AH-10690","Anna Häberlin","Corporate","Springfield","South","TEC-AC-10003033","Technology","Accessories",1979.7,6,0,653.301,38.0033855,-79.4587861,51
"9190",9190,"Virginia",3483,"CA-2014-124688",2014-08-27,"8/29/2014","First Class","CC-12610","Corey Catlett","Corporate","Springfield","South","TEC-PH-10000455","Technology","Phones",579.95,5,0,168.1855,38.0033855,-79.4587861,51
"9191",9191,"Virginia",6584,"CA-2017-104731",2017-07-21,"7/27/2017","Standard Class","AM-10705","Anne McFarland","Consumer","Salem","South","OFF-AR-10003727","Office Supplies","Art",101.94,6,0,29.5626,38.0033855,-79.4587861,51
"9192",9192,"Virginia",4641,"CA-2016-102162",2016-09-11,"9/16/2016","Standard Class","JF-15565","Jill Fjeld","Consumer","Newport News","South","OFF-EN-10002312","Office Supplies","Envelopes",11.09,1,0,5.4341,38.0033855,-79.4587861,51
"9193",9193,"Virginia",6585,"CA-2017-104731",2017-07-21,"7/27/2017","Standard Class","AM-10705","Anne McFarland","Consumer","Salem","South","TEC-PH-10002660","Technology","Phones",271.96,4,0,67.99,38.0033855,-79.4587861,51
"9194",9194,"Virginia",8412,"CA-2016-159765",2016-05-09,"5/12/2016","Second Class","TH-21100","Thea Hendricks","Consumer","Salem","South","OFF-AR-10003514","Office Supplies","Art",27.86,7,0,9.1938,38.0033855,-79.4587861,51
"9195",9195,"Virginia",8086,"CA-2016-105753",2016-10-20,"10/26/2016","Standard Class","LC-16960","Lindsay Castell","Home Office","Arlington","South","FUR-FU-10000246","Furniture","Furnishings",61.1,5,0,18.33,38.0033855,-79.4587861,51
"9196",9196,"Virginia",8683,"CA-2014-133634",2014-11-05,"11/10/2014","Standard Class","SR-20740","Steven Roelle","Home Office","Arlington","South","TEC-AC-10002550","Technology","Accessories",47.79,3,0,16.2486,38.0033855,-79.4587861,51
"9197",9197,"Virginia",6390,"CA-2015-147529",2015-02-07,"2/11/2015","Standard Class","DK-12835","Damala Kotsonis","Corporate","Springfield","South","OFF-EN-10000056","Office Supplies","Envelopes",311.15,5,0,146.2405,38.0033855,-79.4587861,51
"9198",9198,"Virginia",6842,"CA-2016-123946",2016-09-12,"9/17/2016","Standard Class","AJ-10795","Anthony Johnson","Corporate","Springfield","South","TEC-AC-10004877","Technology","Accessories",20.7,3,0,1.656,38.0033855,-79.4587861,51
"9199",9199,"Virginia",6844,"CA-2016-123946",2016-09-12,"9/17/2016","Standard Class","AJ-10795","Anthony Johnson","Corporate","Springfield","South","OFF-ST-10000419","Office Supplies","Storage",67.9,5,0,0.679,38.0033855,-79.4587861,51
"9200",9200,"Virginia",3920,"US-2015-148817",2015-12-01,"12/7/2015","Standard Class","KD-16495","Keith Dawkins","Corporate","Chesapeake","South","OFF-ST-10001321","Office Supplies","Storage",61.68,4,0,16.6536,38.0033855,-79.4587861,51
"9201",9201,"Virginia",9756,"CA-2017-113705",2017-03-27,"3/29/2017","Second Class","LC-16870","Lena Cacioppo","Consumer","Richmond","South","OFF-ST-10001128","Office Supplies","Storage",332.94,3,0,9.9882,38.0033855,-79.4587861,51
"9202",9202,"Virginia",1767,"CA-2016-110254",2016-08-04,"8/8/2016","Standard Class","ML-17755","Max Ludwig","Home Office","Suffolk","South","OFF-LA-10002034","Office Supplies","Labels",9.82,2,0,4.8118,38.0033855,-79.4587861,51
"9203",9203,"Virginia",309,"CA-2017-126774",2017-04-15,"4/17/2017","First Class","SH-20395","Shahid Hopkins","Consumer","Arlington","South","OFF-AR-10002804","Office Supplies","Art",4.89,1,0,2.0049,38.0033855,-79.4587861,51
"9204",9204,"Virginia",3921,"US-2015-148817",2015-12-01,"12/7/2015","Standard Class","KD-16495","Keith Dawkins","Corporate","Chesapeake","South","OFF-BI-10004233","Office Supplies","Binders",63.96,4,0,30.7008,38.0033855,-79.4587861,51
"9205",9205,"Virginia",1132,"CA-2016-112102",2016-04-12,"4/16/2016","Standard Class","BD-11605","Brian Dahlen","Consumer","Springfield","South","OFF-EN-10002500","Office Supplies","Envelopes",63.9,5,0,28.755,38.0033855,-79.4587861,51
"9206",9206,"Virginia",1157,"CA-2014-136567",2014-12-20,"12/21/2014","First Class","PS-19045","Penelope Sewall","Home Office","Harrisonburg","South","OFF-BI-10003982","Office Supplies","Binders",62.31,3,0,29.2857,38.0033855,-79.4587861,51
"9207",9207,"Virginia",5003,"CA-2016-136126",2016-05-24,"5/24/2016","Same Day","EH-14125","Eugene Hildebrand","Home Office","Newport News","South","OFF-PA-10004327","Office Supplies","Paper",191.6,4,0,91.968,38.0033855,-79.4587861,51
"9208",9208,"Virginia",2584,"US-2014-155502",2014-01-26,"1/31/2014","Standard Class","SD-20485","Shirley Daniels","Home Office","Alexandria","South","FUR-FU-10001847","Furniture","Furnishings",12.42,3,0,4.4712,38.0033855,-79.4587861,51
"9209",9209,"Virginia",70,"CA-2016-119823",2016-06-04,"6/6/2016","First Class","KD-16270","Karen Daniels","Consumer","Springfield","South","OFF-PA-10000482","Office Supplies","Paper",75.88,2,0,35.6636,38.0033855,-79.4587861,51
"9210",9210,"Virginia",2579,"US-2014-155502",2014-01-26,"1/31/2014","Standard Class","SD-20485","Shirley Daniels","Home Office","Alexandria","South","FUR-FU-10004587","Furniture","Furnishings",62.82,3,0,30.7818,38.0033855,-79.4587861,51
"9211",9211,"Virginia",9754,"CA-2017-113705",2017-03-27,"3/29/2017","Second Class","LC-16870","Lena Cacioppo","Consumer","Richmond","South","OFF-LA-10000476","Office Supplies","Labels",8.26,2,0,3.7996,38.0033855,-79.4587861,51
"9212",9212,"Virginia",2580,"US-2014-155502",2014-01-26,"1/31/2014","Standard Class","SD-20485","Shirley Daniels","Home Office","Alexandria","South","OFF-ST-10004337","Office Supplies","Storage",489.92,8,0,0,38.0033855,-79.4587861,51
"9213",9213,"Virginia",1130,"CA-2016-112102",2016-04-12,"4/16/2016","Standard Class","BD-11605","Brian Dahlen","Consumer","Springfield","South","FUR-TA-10004086","Furniture","Tables",343.92,4,0,75.6624,38.0033855,-79.4587861,51
"9214",9214,"Virginia",996,"CA-2014-117639",2014-05-21,"5/25/2014","Standard Class","MW-18235","Mitch Willingham","Corporate","Virginia Beach","South","TEC-PH-10001530","Technology","Phones",617.97,3,0,173.0316,38.0033855,-79.4587861,51
"9215",9215,"Virginia",4244,"CA-2016-159142",2016-04-04,"4/5/2016","First Class","ME-17320","Maria Etezadi","Home Office","Springfield","South","OFF-PA-10001776","Office Supplies","Paper",27.81,3,0,13.0707,38.0033855,-79.4587861,51
"9216",9216,"Virginia",7690,"US-2017-128951",2017-07-15,"7/17/2017","First Class","RS-19420","Ricardo Sperren","Corporate","Suffolk","South","OFF-AP-10002191","Office Supplies","Appliances",179.94,3,0,50.3832,38.0033855,-79.4587861,51
"9217",9217,"Virginia",1303,"CA-2015-115847",2015-09-19,"9/24/2015","Second Class","TC-21535","Tracy Collins","Home Office","Arlington","South","FUR-BO-10003433","Furniture","Bookcases",61.96,2,0,4.3372,38.0033855,-79.4587861,51
"9218",9218,"Virginia",789,"CA-2015-115938",2015-06-26,"6/30/2015","Standard Class","SA-20830","Sue Ann Reed","Consumer","Richmond","South","OFF-BI-10001543","Office Supplies","Binders",143.96,4,0,69.1008,38.0033855,-79.4587861,51
"9219",9219,"Virginia",9735,"CA-2014-114321",2014-08-20,"8/25/2014","Standard Class","NC-18535","Nick Crebassa","Corporate","Hampton","South","OFF-BI-10001359","Office Supplies","Binders",896.99,1,0,421.5853,38.0033855,-79.4587861,51
"9220",9220,"Virginia",1156,"CA-2014-136567",2014-12-20,"12/21/2014","First Class","PS-19045","Penelope Sewall","Home Office","Harrisonburg","South","FUR-TA-10001932","Furniture","Tables",2244.48,7,0,493.7856,38.0033855,-79.4587861,51
"9221",9221,"Virginia",792,"CA-2015-115938",2015-06-26,"6/30/2015","Standard Class","SA-20830","Sue Ann Reed","Consumer","Richmond","South","FUR-CH-10003199","Furniture","Chairs",332.94,3,0,79.9056,38.0033855,-79.4587861,51
"9222",9222,"Virginia",9020,"CA-2014-100706",2014-12-16,"12/18/2014","Second Class","LE-16810","Laurel Elliston","Consumer","Springfield","South","TEC-AC-10001314","Technology","Accessories",99.98,2,0,7.9984,38.0033855,-79.4587861,51
"9223",9223,"Virginia",6992,"CA-2015-109386",2015-11-08,"11/13/2015","Second Class","RH-19600","Rob Haberlin","Consumer","Hampton","South","TEC-PH-10002890","Technology","Phones",226.2,5,0,58.812,38.0033855,-79.4587861,51
"9224",9224,"Virginia",6588,"CA-2017-104731",2017-07-21,"7/27/2017","Standard Class","AM-10705","Anne McFarland","Consumer","Salem","South","FUR-BO-10003441","Furniture","Bookcases",302.94,3,0,69.6762,38.0033855,-79.4587861,51
"9225",9225,"Virginia",5925,"CA-2017-146458",2017-11-19,"11/22/2017","Second Class","RB-19435","Richard Bierner","Consumer","Springfield","South","OFF-AR-10001177","Office Supplies","Art",22.96,7,0,6.6584,38.0033855,-79.4587861,51
"9226",9226,"Virginia",3029,"CA-2017-116855",2017-12-17,"12/21/2017","Standard Class","AI-10855","Arianne Irving","Consumer","Chesapeake","South","FUR-CH-10003846","Furniture","Chairs",504.9,5,0,80.784,38.0033855,-79.4587861,51
"9227",9227,"Virginia",6674,"CA-2015-135510",2015-09-05,"9/12/2015","Standard Class","TW-21025","Tamara Willingham","Home Office","Charlottesville","South","FUR-FU-10000820","Furniture","Furnishings",67.96,4,0,12.2328,38.0033855,-79.4587861,51
"9228",9228,"Virginia",5244,"CA-2016-149454",2016-07-25,"7/26/2016","First Class","KM-16375","Katherine Murray","Home Office","Arlington","South","OFF-BI-10003694","Office Supplies","Binders",10.44,1,0,4.8024,38.0033855,-79.4587861,51
"9229",9229,"Virginia",4319,"US-2017-136189",2017-12-07,"12/11/2017","Standard Class","DC-13285","Debra Catini","Consumer","Richmond","South","FUR-FU-10000175","Furniture","Furnishings",82.38,6,0,25.5378,38.0033855,-79.4587861,51
"9230",9230,"Virginia",2000,"CA-2014-131905",2014-02-06,"2/9/2014","First Class","ND-18460","Neil Ducich","Corporate","Chesapeake","South","TEC-PH-10001615","Technology","Phones",144.95,5,0,42.0355,38.0033855,-79.4587861,51
"9231",9231,"Virginia",6876,"US-2016-121013",2016-09-05,"9/10/2016","Standard Class","MM-17920","Michael Moore","Consumer","Chesapeake","South","OFF-LA-10004545","Office Supplies","Labels",25.06,2,0,11.7782,38.0033855,-79.4587861,51
"9232",9232,"Virginia",5301,"CA-2016-113831",2016-05-30,"6/3/2016","Standard Class","AH-10690","Anna Häberlin","Corporate","Springfield","South","FUR-TA-10002645","Furniture","Tables",2275.5,10,0,386.835,38.0033855,-79.4587861,51
"9233",9233,"Virginia",6130,"CA-2017-162033",2017-03-26,"4/2/2017","Standard Class","EM-14200","Evan Minnotte","Home Office","Virginia Beach","South","TEC-AC-10003116","Technology","Accessories",53.25,3,0,20.7675,38.0033855,-79.4587861,51
"9234",9234,"Virginia",1158,"CA-2014-136567",2014-12-20,"12/21/2014","First Class","PS-19045","Penelope Sewall","Home Office","Harrisonburg","South","FUR-TA-10000617","Furniture","Tables",455.1,2,0,100.122,38.0033855,-79.4587861,51
"9235",9235,"Virginia",8490,"CA-2016-158841",2016-02-02,"2/4/2016","Second Class","SE-20110","Sanjit Engle","Consumer","Arlington","South","OFF-BI-10002557","Office Supplies","Binders",36.4,8,0,18.2,38.0033855,-79.4587861,51
"9236",9236,"Virginia",5253,"CA-2015-132318",2015-10-30,"11/2/2015","First Class","TT-21220","Thomas Thornton","Consumer","Virginia Beach","South","OFF-AP-10000026","Office Supplies","Appliances",182.91,3,0,53.0439,38.0033855,-79.4587861,51
"9237",9237,"Virginia",9085,"CA-2015-104038",2015-02-06,"2/8/2015","First Class","LO-17170","Lori Olson","Corporate","Suffolk","South","OFF-PA-10002751","Office Supplies","Paper",29.9,5,0,13.455,38.0033855,-79.4587861,51
"9238",9238,"Virginia",692,"US-2014-117135",2014-06-21,"6/23/2014","Second Class","NP-18325","Naresj Patel","Consumer","Waynesboro","South","OFF-ST-10002444","Office Supplies","Storage",36.84,3,0,10.3152,38.0033855,-79.4587861,51
"9239",9239,"Virginia",6587,"CA-2017-104731",2017-07-21,"7/27/2017","Standard Class","AM-10705","Anne McFarland","Consumer","Salem","South","OFF-AR-10003829","Office Supplies","Art",19.68,6,0,5.7072,38.0033855,-79.4587861,51
"9240",9240,"Virginia",2287,"CA-2017-165687",2017-11-17,"11/23/2017","Standard Class","CS-12355","Christine Sundaresam","Consumer","Salem","South","OFF-AP-10004036","Office Supplies","Appliances",35.04,2,0,12.264,38.0033855,-79.4587861,51
"9241",9241,"Virginia",7926,"CA-2016-125843",2016-08-13,"8/16/2016","First Class","RF-19840","Roy Französisch","Consumer","Springfield","South","OFF-LA-10003923","Office Supplies","Labels",103.6,7,0,51.8,38.0033855,-79.4587861,51
"9242",9242,"Virginia",4243,"CA-2016-159142",2016-04-04,"4/5/2016","First Class","ME-17320","Maria Etezadi","Home Office","Springfield","South","TEC-PH-10001448","Technology","Phones",149.97,3,0,5.9988,38.0033855,-79.4587861,51
"9243",9243,"Virginia",2468,"CA-2017-128755",2017-05-04,"5/8/2017","Standard Class","MK-18160","Mike Kennedy","Consumer","Newport News","South","OFF-ST-10003306","Office Supplies","Storage",571.44,4,0,165.7176,38.0033855,-79.4587861,51
"9244",9244,"Virginia",2723,"CA-2016-164735",2016-04-14,"4/19/2016","Second Class","TB-21400","Tom Boeckenhauer","Consumer","Alexandria","South","OFF-ST-10001558","Office Supplies","Storage",81.2,5,0,12.18,38.0033855,-79.4587861,51
"9245",9245,"Virginia",9282,"US-2017-152898",2017-09-11,"9/15/2017","Standard Class","CB-12025","Cassandra Brandow","Consumer","Richmond","South","OFF-AP-10000027","Office Supplies","Appliances",67.9,5,0,20.37,38.0033855,-79.4587861,51
"9246",9246,"Virginia",7692,"US-2017-128951",2017-07-15,"7/17/2017","First Class","RS-19420","Ricardo Sperren","Corporate","Suffolk","South","OFF-PA-10003177","Office Supplies","Paper",12.96,2,0,6.2208,38.0033855,-79.4587861,51
"9247",9247,"Virginia",3277,"CA-2014-102988",2014-04-05,"4/9/2014","Second Class","GM-14695","Greg Maxwell","Corporate","Alexandria","South","OFF-AR-10004757","Office Supplies","Art",22.96,7,0,7.5768,38.0033855,-79.4587861,51
"9248",9248,"Virginia",1764,"CA-2016-110254",2016-08-04,"8/8/2016","Standard Class","ML-17755","Max Ludwig","Home Office","Suffolk","South","OFF-SU-10002573","Office Supplies","Supplies",35.06,2,0,10.518,38.0033855,-79.4587861,51
"9249",9249,"Virginia",3279,"CA-2014-102988",2014-04-05,"4/9/2014","Second Class","GM-14695","Greg Maxwell","Corporate","Alexandria","South","OFF-PA-10003349","Office Supplies","Paper",12.96,2,0,6.3504,38.0033855,-79.4587861,51
"9250",9250,"Virginia",2583,"US-2014-155502",2014-01-26,"1/31/2014","Standard Class","SD-20485","Shirley Daniels","Home Office","Alexandria","South","TEC-PH-10004833","Technology","Phones",155.35,13,0,0,38.0033855,-79.4587861,51
"9251",9251,"Virginia",6170,"CA-2014-101266",2014-08-27,"8/30/2014","Second Class","MM-17920","Michael Moore","Consumer","Springfield","South","OFF-PA-10002986","Office Supplies","Paper",13.36,2,0,6.4128,38.0033855,-79.4587861,51
"9252",9252,"Virginia",1812,"CA-2014-132612",2014-06-09,"6/11/2014","Second Class","FO-14305","Frank Olsen","Consumer","Harrisonburg","South","FUR-TA-10004534","Furniture","Tables",1441.3,7,0,245.021,38.0033855,-79.4587861,51
"9253",9253,"Virginia",5279,"CA-2014-159681",2014-12-07,"12/13/2014","Standard Class","PO-18850","Patrick O'Brill","Consumer","Virginia Beach","South","OFF-PA-10003641","Office Supplies","Paper",105.52,4,0,48.5392,38.0033855,-79.4587861,51
"9254",9254,"Virginia",4579,"CA-2015-110947",2015-06-09,"6/15/2015","Standard Class","AG-10765","Anthony Garverick","Home Office","Hampton","South","OFF-BI-10001670","Office Supplies","Binders",113.1,3,0,56.55,38.0033855,-79.4587861,51
"9255",9255,"Virginia",5647,"CA-2015-104241",2015-01-04,"1/9/2015","Standard Class","AG-10495","Andrew Gjertsen","Corporate","Alexandria","South","FUR-FU-10001473","Furniture","Furnishings",192.22,14,0,69.1992,38.0033855,-79.4587861,51
